0.709409,0.704371,0.699433,0.694565,0.689764,0.685021,0.680322,0.675688,0.671113,0.666598,0.662141,0.657736,0.653390,0.649101,0.644885,0.640742,0.636647,0.632604,0.628612,0.624646,0.620723,0.616850,0.613040,0.609276,0.605570,0.601910,0.598294,0.594722,0.591186,0.587683,0.584214,0.580787,0.577399,0.574051,0.570741,0.567483,0.564265,0.561083,0.557937,0.554826,0.551749,0.548707,0.545698,0.542716,0.539766,0.536848,0.533961,0.531104,0.528275,0.525475,0.522706,0.519970,0.517263,0.514585,0.511934,0.509309,0.506712,0.504141,0.501596,0.499076,0.496579,0.494107,0.491661,0.489238,0.486840,0.484464,0.482112,0.479783,0.477476,0.475191,0.472929,0.470686,0.468465,0.466265,0.464086,0.461926,0.459787,0.457668,0.455567,0.453487,0.451425,0.449381,0.447356,0.445350,0.443361,0.441390,0.439436
0.670020,0.665552,0.661139,0.656777,0.652472,0.648209,0.644000,0.639846,0.635752,0.631697,0.627687,0.623727,0.619817,0.615958,0.612169,0.608430,0.604736,0.601087,0.597480,0.593891,0.590358,0.586868,0.583418,0.580008,0.576649,0.573329,0.570044,0.566792,0.563577,0.560395,0.557240,0.554121,0.551037,0.547986,0.544969,0.541990,0.539053,0.536149,0.533275,0.530432,0.527619,0.524836,0.522076,0.519344,0.516642,0.513968,0.511322,0.508702,0.506109,0.503539,0.501000,0.498486,0.495998,0.493535,0.491096,0.488681,0.486289,0.483920,0.481575,0.479251,0.476948,0.474667,0.472408,0.470170,0.467954,0.465759,0.463585,0.461430,0.459296,0.457182,0.455091,0.453018,0.450963,0.448924,0.446903,0.444900,0.442915,0.440948,0.438998,0.437065,0.435149,0.433248,0.431367,0.429501,0.427652,0.425818,0.423999
0.634791,0.630770,0.626798,0.622877,0.618990,0.615154,0.611370,0.607631,0.603931,0.600264,0.596642,0.593068,0.589543,0.586066,0.582634,0.579242,0.575889,0.572574,0.569291,0.566046,0.562838,0.559665,0.556527,0.553424,0.550363,0.547331,0.544332,0.541366,0.538432,0.535529,0.532647,0.529797,0.526976,0.524185,0.521424,0.518691,0.515998,0.513336,0.510701,0.508094,0.505512,0.502957,0.500426,0.497915,0.495430,0.492969,0.490532,0.488120,0.485731,0.483367,0.481026,0.478708,0.476413,0.474139,0.471888,0.469658,0.467448,0.465260,0.463091,0.460940,0.458809,0.456698,0.454607,0.452534,0.450480,0.448445,0.446428,0.444430,0.442450,0.440489,0.438547,0.436622,0.434714,0.432822,0.430947,0.429084,0.427238,0.425407,0.423592,0.421792,0.420008,0.418236,0.416479,0.414736,0.413010,0.411299,0.409603
0.603067,0.599436,0.595849,0.592298,0.588788,0.585320,0.581893,0.578503,0.575137,0.571819,0.568541,0.565301,0.562098,0.558940,0.555818,0.552729,0.549667,0.546639,0.543646,0.540686,0.537758,0.534862,0.531997,0.529154,0.526351,0.523579,0.520836,0.518122,0.515435,0.512774,0.510134,0.507518,0.504929,0.502366,0.499829,0.497317,0.494835,0.492386,0.489961,0.487560,0.485183,0.482828,0.480496,0.478185,0.475892,0.473621,0.471372,0.469144,0.466938,0.464753,0.462589,0.460445,0.458320,0.456216,0.454130,0.452064,0.450016,0.447986,0.445972,0.443977,0.442000,0.440041,0.438098,0.436173,0.434265,0.432373,0.430498,0.428639,0.426796,0.424972,0.423164,0.421371,0.419594,0.417831,0.416083,0.414350,0.412631,0.410924,0.409230,0.407550,0.405884,0.404230,0.402588,0.400960,0.399345,0.397742,0.396152
0.574362,0.571068,0.567807,0.564583,0.561395,0.558243,0.555126,0.552040,0.548984,0.545962,0.542973,0.540017,0.537098,0.534213,0.531352,0.528522,0.525722,0.522952,0.520212,0.517501,0.514818,0.512157,0.509522,0.506913,0.504341,0.501796,0.499276,0.496781,0.494311,0.491865,0.489439,0.487032,0.484649,0.482289,0.479951,0.477635,0.475341,0.473079,0.470840,0.468622,0.466425,0.464249,0.462093,0.459957,0.457837,0.455735,0.453652,0.451589,0.449545,0.447520,0.445512,0.443523,0.441552,0.439598,0.437661,0.435742,0.433839,0.431951,0.430077,0.428219,0.426378,0.424554,0.422746,0.420953,0.419175,0.417413,0.415665,0.413931,0.412212,0.410509,0.408823,0.407150,0.405490,0.403844,0.402211,0.400591,0.398984,0.397390,0.395809,0.394239,0.392679,0.391132,0.389595,0.388069,0.386556,0.385054,0.383564
0.548265,0.545259,0.542285,0.539344,0.536432,0.533550,0.530699,0.527880,0.525091,0.522330,0.519599,0.516897,0.514219,0.511568,0.508944,0.506347,0.503776,0.501232,0.498715,0.496219,0.493744,0.491294,0.488868,0.486466,0.484098,0.481752,0.479429,0.477128,0.474849,0.472592,0.470353,0.468130,0.465928,0.463746,0.461585,0.459444,0.457324,0.455229,0.453155,0.451100,0.449064,0.447047,0.445047,0.443065,0.441101,0.439150,0.437217,0.435301,0.433401,0.431519,0.429652,0.427802,0.425967,0.424148,0.422345,0.420557,0.418784,0.417023,0.415276,0.413543,0.411825,0.410121,0.408433,0.406759,0.405099,0.403453,0.401819,0.400199,0.398592,0.397000,0.395419,0.393853,0.392300,0.390759,0.389231,0.387714,0.386209,0.384716,0.383234,0.381764,0.380305,0.378856,0.377413,0.375982,0.374561,0.373151,0.371751
0.524434,0.521682,0.518957,0.516259,0.513588,0.510946,0.508332,0.505745,0.503184,0.500650,0.498143,0.495659,0.493197,0.490759,0.488346,0.485956,0.483589,0.481242,0.478914,0.476609,0.474326,0.472064,0.469824,0.467606,0.465417,0.463248,0.461100,0.458971,0.456862,0.454772,0.452700,0.450640,0.448599,0.446576,0.444572,0.442588,0.440625,0.438678,0.436751,0.434842,0.432950,0.431074,0.429214,0.427371,0.425543,0.423729,0.421930,0.420147,0.418377,0.416622,0.414882,0.413157,0.411445,0.409748,0.408065,0.406395,0.404738,0.403092,0.401460,0.399840,0.398234,0.396640,0.395059,0.393491,0.391938,0.390396,0.388867,0.387349,0.385844,0.384351,0.382870,0.381400,0.379942,0.378495,0.377061,0.375637,0.374225,0.372822,0.371431,0.370049,0.368678,0.367317,0.365966,0.364625,0.363289,0.361962,0.360645
0.502584,0.500053,0.497547,0.495067,0.492611,0.490181,0.487774,0.485393,0.483036,0.480703,0.478391,0.476097,0.473825,0.471575,0.469346,0.467137,0.464947,0.462775,0.460622,0.458490,0.456377,0.454283,0.452209,0.450153,0.448124,0.446113,0.444120,0.442145,0.440187,0.438247,0.436323,0.434410,0.432513,0.430633,0.428773,0.426929,0.425102,0.423290,0.421494,0.419716,0.417952,0.416204,0.414470,0.412750,0.411044,0.409350,0.407669,0.406004,0.404353,0.402715,0.401090,0.399478,0.397879,0.396293,0.394719,0.393156,0.391603,0.390062,0.388533,0.387016,0.385511,0.384017,0.382535,0.381064,0.379605,0.378158,0.376723,0.375299,0.373886,0.372484,0.371092,0.369712,0.368341,0.366980,0.365630,0.364290,0.362961,0.361642,0.360333,0.359032,0.357742,0.356460,0.355188,0.353924,0.352670,0.351424,0.350184
0.482478,0.480145,0.477834,0.475546,0.473281,0.471038,0.468819,0.466620,0.464442,0.462285,0.460144,0.458021,0.455918,0.453834,0.451767,0.449718,0.447687,0.445672,0.443675,0.441696,0.439735,0.437791,0.435864,0.433963,0.432074,0.430202,0.428347,0.426509,0.424687,0.422880,0.421089,0.419309,0.417541,0.415793,0.414059,0.412340,0.410635,0.408944,0.407267,0.405606,0.403959,0.402325,0.400705,0.399096,0.397499,0.395914,0.394342,0.392783,0.391237,0.389703,0.388182,0.386672,0.385173,0.383686,0.382211,0.380748,0.379296,0.377850,0.376414,0.374990,0.373576,0.372173,0.370781,0.369399,0.368027,0.366666,0.365315,0.363975,0.362646,0.361327,0.360018,0.358718,0.357428,0.356146,0.354874,0.353611,0.352357,0.351113,0.349878,0.348652,0.347435,0.346226,0.345026,0.343833,0.342649,0.341473,0.340305
0.463923,0.461763,0.459624,0.457508,0.455414,0.453339,0.451283,0.449246,0.447227,0.445225,0.443237,0.441268,0.439313,0.437375,0.435454,0.433550,0.431662,0.429788,0.427931,0.426090,0.424265,0.422459,0.420673,0.418902,0.417142,0.415396,0.413665,0.411949,0.410246,0.408558,0.406884,0.405223,0.403576,0.401943,0.400323,0.398715,0.397121,0.395539,0.393970,0.392414,0.390872,0.389342,0.387824,0.386315,0.384818,0.383333,0.381859,0.380397,0.378946,0.377507,0.376078,0.374661,0.373254,0.371858,0.370472,0.369098,0.367734,0.366379,0.365030,0.363690,0.362360,0.361040,0.359729,0.358428,0.357136,0.355853,0.354580,0.353316,0.352063,0.350820,0.349585,0.348360,0.347142,0.345934,0.344733,0.343541,0.342357,0.341182,0.340014,0.338856,0.337706,0.336564,0.335429,0.334302,0.333182,0.332070,0.330966
0.446745,0.444742,0.442757,0.440795,0.438850,0.436922,0.435012,0.433119,0.431242,0.429378,0.427528,0.425692,0.423872,0.422068,0.420279,0.418505,0.416744,0.414998,0.413266,0.411549,0.409854,0.408173,0.406506,0.404852,0.403207,0.401576,0.399958,0.398353,0.396761,0.395182,0.393614,0.392057,0.390516,0.388986,0.387468,0.385962,0.384468,0.382985,0.381514,0.380054,0.378606,0.377171,0.375744,0.374327,0.372922,0.371527,0.370142,0.368768,0.367404,0.366050,0.364707,0.363374,0.362050,0.360736,0.359433,0.358139,0.356855,0.355579,0.354313,0.353052,0.351798,0.350554,0.349318,0.348091,0.346872,0.345662,0.344460,0.343267,0.342084,0.340910,0.339743,0.338585,0.337434,0.336291,0.335156,0.334029,0.332910,0.331798,0.330694,0.329596,0.328507,0.327426,0.326352,0.325285,0.324225,0.323172,0.322125
0.430793,0.428929,0.427087,0.425261,0.423451,0.421655,0.419875,0.418110,0.416358,0.414617,0.412890,0.411178,0.409480,0.407796,0.406125,0.404469,0.402824,0.401192,0.399577,0.397979,0.396394,0.394822,0.393262,0.391713,0.390173,0.388646,0.387130,0.385627,0.384134,0.382652,0.381180,0.379720,0.378274,0.376838,0.375414,0.374000,0.372596,0.371203,0.369821,0.368449,0.367087,0.365735,0.364393,0.363061,0.361739,0.360426,0.359123,0.357829,0.356544,0.355269,0.354003,0.352747,0.351500,0.350261,0.349033,0.347813,0.346601,0.345398,0.344203,0.343017,0.341835,0.340660,0.339493,0.338333,0.337182,0.336038,0.334903,0.333775,0.332657,0.331546,0.330442,0.329346,0.328257,0.327175,0.326101,0.325033,0.323973,0.322919,0.321872,0.320832,0.319799,0.318772,0.317753,0.316741,0.315736,0.314737,0.313745
0.415939,0.414206,0.412488,0.410785,0.409095,0.407419,0.405757,0.404105,0.402465,0.400837,0.399223,0.397621,0.396033,0.394457,0.392894,0.391343,0.389803,0.388282,0.386773,0.385276,0.383790,0.382316,0.380853,0.379401,0.377956,0.376523,0.375100,0.373688,0.372284,0.370891,0.369509,0.368136,0.366776,0.365426,0.364086,0.362756,0.361436,0.360125,0.358824,0.357532,0.356249,0.354975,0.353710,0.352454,0.351207,0.349969,0.348740,0.347520,0.346308,0.345105,0.343910,0.342724,0.341547,0.340378,0.339218,0.338065,0.336920,0.335783,0.334654,0.333532,0.332418,0.331309,0.330205,0.329108,0.328018,0.326936,0.325861,0.324794,0.323734,0.322682,0.321637,0.320598,0.319566,0.318541,0.317522,0.316510,0.315504,0.314505,0.313512,0.312525,0.311544,0.310570,0.309601,0.308639,0.307682,0.306733,0.305790
0.402079,0.400460,0.398854,0.397261,0.395681,0.394110,0.392551,0.391005,0.389468,0.387944,0.386432,0.384931,0.383442,0.381964,0.380498,0.379046,0.377608,0.376181,0.374765,0.373359,0.371963,0.370578,0.369204,0.367838,0.366480,0.365133,0.363794,0.362464,0.361143,0.359832,0.358531,0.357238,0.355957,0.354685,0.353423,0.352169,0.350925,0.349689,0.348462,0.347243,0.346033,0.344832,0.343638,0.342452,0.341275,0.340105,0.338944,0.337790,0.336645,0.335507,0.334377,0.333255,0.332142,0.331037,0.329939,0.328849,0.327766,0.326689,0.325620,0.324558,0.323503,0.322455,0.321412,0.320372,0.319340,0.318314,0.317295,0.316283,0.315278,0.314280,0.313289,0.312303,0.311324,0.310351,0.309383,0.308422,0.307467,0.306518,0.305575,0.304637,0.303705,0.302779,0.301859,0.300944,0.300034,0.299129,0.298231
0.389114,0.387598,0.386093,0.384598,0.383113,0.381640,0.380179,0.378726,0.377285,0.375854,0.374435,0.373026,0.371627,0.370239,0.368867,0.367505,0.366153,0.364811,0.363479,0.362157,0.360844,0.359540,0.358246,0.356960,0.355681,0.354410,0.353148,0.351894,0.350649,0.349413,0.348186,0.346967,0.345757,0.344558,0.343366,0.342183,0.341008,0.339841,0.338682,0.337530,0.336387,0.335251,0.334123,0.333002,0.331888,0.330782,0.329684,0.328592,0.327508,0.326431,0.325361,0.324298,0.323243,0.322195,0.321155,0.320122,0.319095,0.318075,0.317062,0.316054,0.315054,0.314059,0.313071,0.312088,0.311108,0.310135,0.309167,0.308207,0.307253,0.306305,0.305363,0.304426,0.303496,0.302571,0.301652,0.300738,0.299830,0.298927,0.298030,0.297138,0.296251,0.295370,0.294494,0.293623,0.292757,0.291896,0.291040
0.376959,0.375534,0.374118,0.372714,0.371319,0.369935,0.368561,0.367196,0.365841,0.364496,0.363160,0.361835,0.360522,0.359220,0.357928,0.356646,0.355373,0.354108,0.352853,0.351607,0.350369,0.349140,0.347920,0.346707,0.345499,0.344299,0.343107,0.341923,0.340748,0.339581,0.338421,0.337270,0.336126,0.334992,0.333866,0.332747,0.331636,0.330532,0.329435,0.328346,0.327264,0.326189,0.325121,0.324059,0.323005,0.321957,0.320916,0.319882,0.318854,0.317833,0.316818,0.315811,0.314810,0.313816,0.312829,0.311848,0.310873,0.309904,0.308941,0.307985,0.307035,0.306090,0.305151,0.304218,0.303291,0.302365,0.301446,0.300533,0.299626,0.298724,0.297828,0.296937,0.296052,0.295172,0.294297,0.293427,0.292562,0.291703,0.290848,0.289999,0.289154,0.288314,0.287480,0.286650,0.285824,0.285003,0.284187
0.365536,0.364195,0.362864,0.361542,0.360230,0.358927,0.357633,0.356347,0.355071,0.353803,0.352546,0.351301,0.350065,0.348838,0.347620,0.346410,0.345208,0.344015,0.342831,0.341654,0.340485,0.339325,0.338172,0.337024,0.335882,0.334748,0.333621,0.332502,0.331391,0.330286,0.329190,0.328100,0.327017,0.325944,0.324877,0.323818,0.322765,0.321720,0.320681,0.319648,0.318623,0.317603,0.316591,0.315584,0.314584,0.313590,0.312603,0.311621,0.310646,0.309677,0.308713,0.307757,0.306807,0.305862,0.304924,0.303992,0.303065,0.302144,0.301229,0.300319,0.299415,0.298516,0.297623,0.296735,0.295852,0.294975,0.294101,0.293232,0.292368,0.291510,0.290656,0.289808,0.288964,0.288126,0.287292,0.286463,0.285639,0.284819,0.284005,0.283195,0.282389,0.281588,0.280792,0.280000,0.279212,0.278429,0.277650
0.354784,0.353521,0.352266,0.351021,0.349784,0.348555,0.347333,0.346121,0.344916,0.343723,0.342540,0.341365,0.340198,0.339039,0.337888,0.336745,0.335610,0.334482,0.333362,0.332249,0.331144,0.330045,0.328952,0.327865,0.326785,0.325711,0.324645,0.323586,0.322533,0.321487,0.320448,0.319415,0.318389,0.317371,0.316360,0.315355,0.314357,0.313365,0.312379,0.311399,0.310426,0.309458,0.308497,0.307541,0.306591,0.305647,0.304709,0.303776,0.302850,0.301928,0.301013,0.300104,0.299200,0.298302,0.297409,0.296522,0.295640,0.294764,0.293893,0.293027,0.292166,0.291310,0.290459,0.289613,0.288772,0.287936,0.287104,0.286276,0.285454,0.284636,0.283822,0.283013,0.282208,0.281408,0.280613,0.279822,0.279036,0.278254,0.277476,0.276703,0.275934,0.275169,0.274408,0.273652,0.272900,0.272151,0.271407
0.344647,0.343455,0.342270,0.341094,0.339926,0.338765,0.337611,0.336466,0.335332,0.334206,0.333087,0.331976,0.330872,0.329776,0.328687,0.327605,0.326530,0.325463,0.324402,0.323348,0.322300,0.321257,0.320221,0.319191,0.318167,0.317149,0.316138,0.315134,0.314136,0.313144,0.312158,0.311179,0.310205,0.309238,0.308278,0.307324,0.306375,0.305433,0.304496,0.303565,0.302640,0.301721,0.300807,0.299898,0.298995,0.298097,0.297204,0.296317,0.295435,0.294558,0.293688,0.292822,0.291961,0.291106,0.290255,0.289410,0.288570,0.287735,0.286905,0.286079,0.285259,0.284443,0.283632,0.282825,0.282023,0.281225,0.280431,0.279641,0.278856,0.278075,0.277299,0.276528,0.275761,0.274997,0.274238,0.273482,0.272731,0.271984,0.271241,0.270502,0.269766,0.269035,0.268308,0.267585,0.266866,0.266150,0.265439
0.335073,0.333946,0.332826,0.331714,0.330608,0.329509,0.328421,0.327340,0.326267,0.325201,0.324142,0.323089,0.322044,0.321005,0.319973,0.318948,0.317929,0.316917,0.315911,0.314910,0.313914,0.312925,0.311941,0.310964,0.309992,0.309026,0.308066,0.307112,0.306164,0.305222,0.304285,0.303355,0.302430,0.301511,0.300598,0.299691,0.298789,0.297893,0.297002,0.296116,0.295236,0.294360,0.293490,0.292625,0.291766,0.290910,0.290060,0.289215,0.288375,0.287540,0.286710,0.285885,0.285065,0.284249,0.283438,0.282632,0.281830,0.281034,0.280242,0.279454,0.278671,0.277892,0.277118,0.276348,0.275582,0.274820,0.274062,0.273307,0.272556,0.271810,0.271068,0.270331,0.269598,0.268868,0.268143,0.267421,0.266704,0.265990,0.265279,0.264572,0.263869,0.263170,0.262474,0.261782,0.261093,0.260408,0.259727
0.326018,0.324950,0.323889,0.322836,0.321789,0.320751,0.319721,0.318697,0.317680,0.316669,0.315664,0.314666,0.313674,0.312689,0.311709,0.310736,0.309769,0.308808,0.307851,0.306899,0.305953,0.305013,0.304079,0.303150,0.302226,0.301308,0.300396,0.299489,0.298587,0.297691,0.296800,0.295914,0.295035,0.294161,0.293292,0.292428,0.291570,0.290716,0.289867,0.289024,0.288185,0.287351,0.286522,0.285697,0.284878,0.284062,0.283252,0.282446,0.281645,0.280848,0.280057,0.279269,0.278487,0.277708,0.276934,0.276164,0.275399,0.274637,0.273881,0.273129,0.272381,0.271637,0.270897,0.270161,0.269429,0.268701,0.267975,0.267253,0.266535,0.265821,0.265111,0.264406,0.263704,0.263006,0.262312,0.261622,0.260935,0.260251,0.259572,0.258895,0.258223,0.257554,0.256888,0.256225,0.255565,0.254909,0.254256
0.317441,0.316428,0.315421,0.314423,0.313432,0.312448,0.311470,0.310498,0.309532,0.308573,0.307619,0.306671,0.305729,0.304792,0.303862,0.302937,0.302018,0.301102,0.300191,0.299286,0.298387,0.297492,0.296604,0.295720,0.294840,0.293967,0.293098,0.292234,0.291376,0.290522,0.289674,0.288830,0.287993,0.287160,0.286332,0.285509,0.284691,0.283877,0.283067,0.282263,0.281463,0.280667,0.279876,0.279089,0.278307,0.277529,0.276756,0.275986,0.275221,0.274461,0.273705,0.272953,0.272205,0.271461,0.270721,0.269986,0.269254,0.268526,0.267803,0.267083,0.266368,0.265656,0.264949,0.264245,0.263544,0.262847,0.262153,0.261462,0.260775,0.260091,0.259411,0.258735,0.258063,0.257395,0.256730,0.256068,0.255410,0.254755,0.254104,0.253456,0.252811,0.252170,0.251531,0.250896,0.250265,0.249636,0.249010
