frame,latest
dtype,float32
valid_pixels,5046
total_pixels,5046
valid_fraction,1.000000
data_min,0.3382590711116791
data_max,5.0
data_mean,4.959505558013916
p10,5.0
p50,5.0
p90,5.0
config_max_depth,5.0
display_max_used,5.0
unique_values_and_counts,
0.3382590711116791,1
0.33831408619880676,1
0.33836910128593445,1
0.33842411637306213,1
0.3385779559612274,1
0.33865535259246826,1
0.3387328088283539,1
0.33880871534347534,1
0.3388802409172058,1
0.33919644355773926,1
0.3485091030597687,1
0.34856748580932617,1
0.34862589836120605,1
0.34868431091308594,1
0.3489128649234772,1
0.34899505972862244,1
0.3490773141384125,1
0.34915655851364136,1
0.3509296774864197,1
0.3516485393047333,1
0.35276728868484497,1
0.35346999764442444,1
0.3593997657299042,1
0.35946187376976013,1
0.3595239520072937,1
0.35958606004714966,1
0.35981112718582153,1
0.35989856719970703,1
0.35998600721359253,1
0.3600735068321228,1
0.3673362135887146,1
0.36746546626091003,1
0.367594838142395,1
0.3697795867919922,1
0.3698699176311493,1
0.36995378136634827,1
0.3732304573059082,1
0.3733080327510834,1
0.3733856678009033,1
0.3734636604785919,1
0.37370938062667847,1
0.3738200068473816,1
0.3739304840564728,1
0.3740408718585968,1
5.0,5002
center_5x5_samples,
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
